flux,wavelength,var
8.379104,4264.036,0.793217
9.4602375,4265.0176,0.7724878
8.026591,4266.001,0.77019894
8.005868,4266.982,0.7284217
9.890526,4267.9634,0.6771368
8.004391,4268.9478,0.7210259
6.723416,4269.93,0.79738694
8.135948,4270.9146,0.8341148
5.838093,4271.897,0.9249557
8.168114,4272.8823,0.9114409
5.7329764,4273.865,1.048623
7.739353,4274.8486,0.997056
8.715252,4275.8345,0.96140337
9.372108,4276.818,0.9329364
8.253036,4277.8037,0.96597344
9.03443,4278.788,0.952455
9.039796,4279.775,0.9131065
9.394074,4280.7593,0.84207404
9.43332,4281.744,0.809939
8.506907,4282.7314,0.80819094
9.173912,4283.717,0.80955297
8.965004,4284.7046,0.8483616
8.581713,4285.6904,0.86428875
9.8439245,4286.678,0.84869736
7.6224637,4287.6646,0.9800572
9.631507,4288.6514,0.9267842
7.650152,4289.64,0.9946085
7.5926757,4290.6265,1.0013735
8.455674,4291.616,0.949971
9.416568,4292.6035,0.95875067
8.570554,4293.5933,0.9827188
8.3137865,4294.581,0.99451673
8.36516,4295.569,0.9831304
7.23422,4296.5596,1.017929
7.2885957,4297.548,0.98223525
7.596457,4298.539,0.95812863
7.343619,4299.528,0.94700795
7.7109714,4300.5195,0.8160827
5.2118406,4301.509,0.7819938
8.648208,4302.4985,0.71949965
7.866708,4303.4907,0.75212085
5.992119,4304.4805,0.77852523
7.8996754,4305.4727,0.67625004
7.753463,4306.4634,0.6935109
8.115789,4307.4565,0.73505396
5.51286,4308.4473,0.86771876
6.194555,4309.4385,1.119026
7.50695,4310.4326,1.0586388
4.7483816,4311.424,1.0716951
6.436423,4312.4185,0.9262582
8.939402,4313.41,0.7489318
7.5285034,4314.405,0.76226205
8.718831,4315.3975,0.8104418
10.553912,4316.39,0.87198585
10.548573,4317.3857,0.8646562
9.952655,4318.3784,0.855754
10.221632,4319.3745,0.79924375
9.178883,4320.368,0.7942063
10.455491,4321.3643,0.7660107
9.443831,4322.359,0.8091244
10.256679,4323.3525,0.79954934
7.995625,4324.3496,0.81792265
7.7359257,4325.3447,0.82413894
6.81504,4326.3423,0.8786528
7.672574,4327.3374,0.9678997
7.455749,4328.3354,1.0161941
9.278965,4329.331,0.9810093
11.528327,4330.327,0.9153314
9.751888,4331.325,0.9792485
8.701387,4332.3223,1.013001
10.431364,4333.321,0.98055685
10.444291,4334.318,0.9695197
10.584425,4335.3174,0.9539597
11.845044,4336.3145,0.84331554
11.233426,4337.312,0.80900127
9.433617,4338.3125,0.88984716
10.696083,4339.3105,0.9143481
8.341846,4340.311,1.0012794
7.944238,4341.3096,1.0083498
7.4485135,4342.3105,0.82373965
8.413471,4343.3096,0.786841
9.773578,4344.3115,0.8432015
9.158362,4345.3105,0.97514814
8.798283,4346.31,1.0122354
10.088644,4347.3125,0.9875047
10.250259,4348.3125,0.8934212
8.040099,4349.315,0.88305455
7.5550823,4350.316,0.951014
10.413569,4351.319,0.86544734
9.669187,4352.32,0.91402984
9.815569,4353.3213,0.9312041
9.892341,4354.325,0.97974944
6.4821215,4355.3267,1.1209627
9.934199,4356.331,0.9293122
10.182692,4357.333,0.8709696
10.765872,4358.338,0.83882445
10.993091,4359.341,0.8682427
8.947504,4360.3438,0.97646374
10.37126,4361.349,0.9627885
10.876962,4362.3525,0.97311735
9.3287945,4363.3584,0.96829087
9.72948,4364.3623,0.9352117
11.113895,4365.3687,0.88911897
11.082703,4366.3726,0.89438206
10.242551,4367.377,0.90223193
10.082752,4368.3843,0.84765404
11.045068,4369.3896,0.82186556
9.182144,4370.397,0.8781475
10.438942,4371.4023,0.9058401
8.266067,4372.41,0.9592165
12.195514,4373.416,0.85743046
11.093096,4374.4224,0.89735186
10.175985,4375.4307,0.9160497
8.232956,4376.4375,0.9472692
10.177907,4377.447,0.8731219
9.921613,4378.454,0.85048836
8.270663,4379.4634,0.9160299
8.073347,4380.4707,0.9322729
9.0420265,4381.4785,0.8955215
8.361808,4382.489,0.9225025
7.5261803,4383.497,0.9733204
8.082221,4384.508,1.0138373
8.587226,4385.5166,0.9877399
8.582145,4386.528,0.9676111
7.9479284,4387.537,1.0140821
8.668587,4388.5464,1.0210408
10.199252,4389.558,1.0095147
7.8654747,4390.568,1.041164
8.397642,4391.5806,1.0334284
8.888636,4392.591,0.9783276
8.555856,4393.604,0.916398
8.984798,4394.6147,0.8184466
8.278041,4395.6255,0.82207775
10.429881,4396.6396,0.8539036
9.398743,4397.651,0.89563876
10.428186,4398.6646,0.842773
9.39774,4399.677,0.8459512
9.53448,4400.691,0.8662418
10.723192,4401.7036,0.8141589
9.765084,4402.7163,0.85409844
7.826924,4403.7314,0.9694952
6.628846,4404.7446,1.0075861
6.5795903,4405.7603,0.8781879
7.600404,4406.774,0.75961334
8.85241,4407.79,0.77431864
8.762428,4408.804,0.9298168
8.084702,4409.818,0.9869069
11.674179,4410.835,0.88938254
8.981548,4411.85,0.9366555
11.6338625,4412.867,0.8703006
9.667075,4413.8823,1.0195717
7.9679794,4414.9,1.0932767
10.612201,4415.916,1.0465773
9.594035,4416.9316,1.0651356
10.272693,4417.95,1.0141332
11.00984,4418.967,0.9335184
10.445841,4419.986,0.90442395
9.125686,4421.0024,0.9264022
8.987315,4422.022,0.8971313
9.373477,4423.039,0.76918757
10.105295,4424.0596,0.7564517
11.606327,4425.077,0.8262825
10.7042265,4426.095,0.922487
9.734459,4427.115,1.0125165
10.313925,4428.134,0.9855849
9.692775,4429.1553,1.0146154
9.288305,4430.174,1.0392843
8.046358,4431.196,1.0997634
12.640421,4432.2153,0.9215633
9.509594,4433.2344,1.004603
9.787093,4434.257,1.064206
11.485901,4435.277,1.0378183
10.28481,4436.3,1.0678443
9.401889,4437.3203,1.1198415
9.427996,4438.3433,1.0381414
9.854525,4439.3647,0.9820115
9.943018,4440.3857,0.8981143
9.041385,4441.4097,0.95771384
8.312384,4442.4316,1.0386676
8.46253,4443.456,1.0675288
8.835296,4444.478,1.03705
9.452407,4445.503,0.95532817
11.542732,4446.526,0.9416553
12.613278,4447.549,0.99483025
10.284887,4448.574,1.1046754
10.9639,4449.5977,1.0839366
8.485007,4450.624,1.1067154
10.0937,4451.648,0.95296675
9.481317,4452.674,0.96378183
10.3701105,4453.698,1.021869
10.542598,4454.7227,1.0611362
9.041107,4455.75,1.1158116
9.218075,4456.7754,1.1138362
10.269729,4457.8027,1.1282667
10.05821,4458.828,1.0612038
10.098455,4459.857,1.0878035
8.116293,4460.883,1.1463873
9.851741,4461.9087,1.0068102
9.908029,4462.938,0.99259585
9.496084,4463.9644,1.0594932
10.433595,4464.994,1.1061044
9.931926,4466.021,1.0899041
9.823771,4467.0513,1.091554
10.151948,4468.0786,1.052029
9.401122,4469.1064,1.0835309
9.483591,4470.137,1.0942293
10.808945,4471.165,1.0560681
10.740998,4472.1963,1.047333
10.606698,4473.2256,0.98181117
11.286896,4474.257,0.94264686
10.073848,4475.286,1.0024582
11.501646,4476.3154,0.9419673
13.452527,4477.3477,0.87413496
12.523223,4478.378,0.9299929
12.385149,4479.4106,0.93662196
11.173982,4480.441,1.0537813
11.245708,4481.474,1.02999
11.053304,4482.5054,1.0196693
10.72149,4483.536,1.0367637
11.410496,4484.5703,0.988949
10.004728,4485.602,0.9745989
12.747989,4486.636,0.92156464
13.459195,4487.6685,0.92042327
10.74763,4488.703,0.7140848
12.591577,4489.736,0.6375
13.501247,4490.7686,0.70927125
11.294962,4491.804,0.8187244
11.739833,4492.8374,0.94800144
9.012903,4493.8735,1.061954
10.409532,4494.907,1.0341533
11.955337,4495.944,0.8978008
11.784569,4496.9785,0.92472655
9.721573,4498.0127,0.9772333
11.332351,4499.0503,0.89033866
11.289636,4500.085,0.8836311
11.930756,4501.1226,0.93081206
12.755766,4502.158,0.93433833
12.0868435,4503.197,0.95528096
13.187864,4504.2324,0.9135903
11.848474,4505.271,0.9398309
12.3896475,4506.3076,0.9545295
13.072213,4507.344,0.9585082
12.709334,4508.3833,0.97132385
11.730471,4509.4204,1.0125458
10.03883,4510.4604,1.0018939
11.861772,4511.498,0.9136503
12.7574,4512.5386,0.92393583
11.265215,4513.5767,0.9710116
10.998743,4514.615,1.0111029
11.068364,4515.656,0.9816705
11.359788,4516.695,0.9753166
11.890174,4517.7363,0.9492002
12.006576,4518.776,0.89122623
11.210968,4519.818,0.85152805
12.88787,4520.8574,0.78349096
12.555437,4521.8975,0.8239613
11.009059,4522.9404,0.8699594
12.382081,4523.9805,0.8255846
10.991873,4525.024,0.9348585
10.459131,4526.065,1.0385273
10.355532,4527.1084,1.0248939
9.588754,4528.15,0.9925925
10.427903,4529.1914,0.996833
9.12906,4530.2363,1.1044694
10.359114,4531.2783,1.0823394
10.371072,4532.323,1.1050892
9.951811,4533.3657,1.1326294
8.681628,4534.411,1.1083026
9.115039,4535.454,1.0504045
9.82779,4536.498,1.0247566
10.959562,4537.544,1.027687
11.444654,4538.588,0.9496903
11.889697,4539.6343,0.9170076
12.0274725,4540.6787,0.91421986
11.225647,4541.7256,0.99204916
11.724304,4542.7705,1.0111098
11.612659,4543.8154,1.0084356
10.888137,4544.864,1.0142581
11.363399,4545.909,1.0025018
11.848807,4546.957,0.99179965
10.883414,4548.0034,1.0329062
9.885913,4549.052,1.0826628
10.915836,4550.0986,1.0581342
12.531846,4551.1455,1.0119432
11.386673,4552.195,1.0806572
11.862454,4553.242,1.0617524
13.413309,4554.292,0.9987541
10.32934,4555.34,1.1168486
12.062718,4556.39,1.0134559
11.310112,4557.4385,1.0933985
11.107357,4558.487,1.0822984
11.966946,4559.538,1.0613688
12.68284,4560.587,1.0156012
12.903926,4561.6387,0.9512049
12.632083,4562.688,0.9173987
11.580493,4563.74,0.9998345
11.653159,4564.79,1.088372
11.596943,4565.84,1.0903776
11.270692,4566.893,1.0860391
11.24523,4567.9434,1.0509458
12.76768,4568.997,1.0074433
12.432811,4570.048,0.9842376
10.4917965,4571.102,0.97573316
12.207179,4572.1533,0.9065188
13.164094,4573.205,0.9060301
13.075497,4574.26,0.9494859
11.183817,4575.312,0.9725575
12.072165,4576.367,0.94018507
12.477056,4577.42,0.8849693
11.420104,4578.4756,0.94555074
12.177643,4579.529,0.99028033
12.554822,4580.5825,0.9782385
14.764148,4581.6387,0.9266125
11.375553,4582.693,1.0161092
11.527202,4583.7495,0.9844164
10.2050495,4584.8037,1.0583411
11.176393,4585.8613,1.0646994
12.174207,4586.916,1.0426067
11.429455,4587.9736,1.0908688
11.651428,4589.0293,1.1588227
12.053438,4590.085,1.1433488
10.887656,4591.143,1.1896219
10.751089,4592.1997,1.164162
10.702083,4593.2583,1.10466
12.604698,4594.3154,1.0363393
11.026045,4595.375,1.0500506
10.87396,4596.4316,1.0356704
11.547773,4597.4893,1.0337728
11.507766,4598.5493,1.0455438
12.132998,4599.6074,1.0020692
12.186962,4600.6675,0.92199415
12.014375,4601.726,0.9410403
11.30074,4602.787,0.9972451
10.989795,4603.846,1.0881383
11.794694,4604.9053,1.1470538
11.869909,4605.967,1.1061157
14.114855,4607.027,1.0595225
11.856958,4608.0894,1.0899829
12.721231,4609.1494,1.0781803
12.630798,4610.2124,0.9780181
10.041028,4611.273,1.1009276
12.34306,4612.3335,1.0565654
11.495753,4613.397,1.0787858
12.398563,4614.4585,1.0363721
13.1026945,4615.5225,1.0237285
12.662618,4616.5845,1.0319934
12.9264555,4617.649,0.96296376
11.822936,4618.711,0.9565849
10.942291,4619.774,1.0489187
11.922427,4620.8394,1.035323
14.014228,4621.902,1.0041919
11.808249,4622.968,1.1361454
11.328302,4624.0312,1.1560577
11.022246,4625.0977,1.1782427
13.070829,4626.1616,1.1042438
12.425665,4627.2256,1.1494809
12.602142,4628.293,1.1252636
11.447494,4629.3574,1.172823
11.04308,4630.4253,1.1285753
12.606019,4631.49,0.96893066
12.794688,4632.5586,0.93878716
11.229387,4633.624,0.97606045
11.597326,4634.69,0.9625653
12.989398,4635.759,0.9434312
11.4295,4636.825,1.064764
10.546726,4637.8945,1.1512134
11.540726,4638.9614,1.0924047
11.517549,4640.0312,1.0703046
12.07578,4641.0986,1.0835518
12.138182,4642.1665,1.0761839
12.544021,4643.237,1.0358438
10.790134,4644.3047,1.0269718
10.713207,4645.376,0.9520819
11.173644,4646.4443,0.9627526
11.328878,4647.516,1.0054803
10.292921,4648.5854,1.010445
10.410349,4649.655,1.0051405
13.124323,4650.727,0.8843481
10.863825,4651.7964,0.87219065
11.903773,4652.869,0.79447997
12.161333,4653.9395,0.85063946
12.40115,4655.0127,0.96515113
10.504384,4656.0835,1.1048616
10.713802,4657.1553,1.1676465
13.387187,4658.2285,1.0562259
12.500121,4659.3003,1.0753562
13.593135,4660.375,1.0731679
13.376994,4661.4473,1.0805426
12.824752,4662.522,1.0953095
11.806746,4663.5947,1.1306721
11.926714,4664.667,1.1129578
11.4902525,4665.743,1.1189035
12.343327,4666.8164,1.1401962
11.976769,4667.8926,1.168636
10.076954,4668.9663,1.2250851
10.862203,4670.043,1.1693947
11.144882,4671.1177,1.123396
12.468903,4672.1943,1.0847076
10.845175,4673.2695,1.0815567
10.164096,4674.344,1.1157743
11.297848,4675.4224,1.1828737
11.738303,4676.498,1.2502346
10.553212,4677.576,1.2929575
10.6202,4678.6523,1.2823638
12.155737,4679.731,1.1916718
12.688313,4680.808,1.1758934
12.023818,4681.885,1.2052354
11.0752735,4682.9644,1.2349302
12.844284,4684.0415,1.169748
12.890835,4685.1216,1.1674064
11.727212,4686.1997,1.1763132
12.17544,4687.2803,1.0972534
12.318519,4688.3584,1.0738797
11.199242,4689.437,1.167828
12.253702,4690.5186,1.1880945
10.848165,4691.5977,1.202281
10.403615,4692.679,1.1809521
11.083519,4693.759,1.1481994
12.343145,4694.841,1.0498617
11.302449,4695.9214,1.0896263
9.166404,4697.0015,1.2000421
11.961751,4698.0845,1.0537901
13.297577,4699.1655,1.0629387
13.389423,4700.249,1.1521659
10.604326,4701.3306,1.3248551
10.777177,4702.4146,1.3067307
13.0221405,4703.4966,1.1285845
8.538809,4704.578,1.2452201
11.63773,4705.6636,1.100949
12.554186,4706.7456,1.0838524
11.51664,4707.831,1.1743121
9.717599,4708.914,1.3337237
11.629343,4710.0,1.2437626
12.646607,4711.0835,1.1948398
11.0706215,4712.1675,1.1919645
11.854821,4713.254,1.1095371
10.781692,4714.3384,1.1013638
11.503932,4715.4253,1.0894028
10.532736,4716.5103,1.1924841
12.898844,4717.5977,1.1358743
11.666764,4718.683,1.1562667
11.552314,4719.7686,1.1665835
12.024581,4720.857,1.1302247
11.849989,4721.943,1.1293503
13.030198,4723.0317,1.0724152
12.991979,4724.1187,1.1374304
11.923038,4725.2075,1.164514
12.09746,4726.295,1.2017729
11.625958,4727.3823,1.2384945
11.604541,4728.472,1.2315367
11.977542,4729.56,1.1769458
11.428059,4730.6504,1.1735328
11.279783,4731.739,1.1767598
12.526167,4732.83,1.0849447
12.520834,4733.9185,0.9766229
11.488234,4735.008,1.0192513
11.84749,4736.0996,1.1349618
12.125766,4737.189,1.1849169
12.311553,4738.2812,1.23715
11.995479,4739.3716,1.2182156
11.441154,4740.465,1.2218448
11.5472355,4741.555,1.1752582
11.103206,4742.6455,1.180784
12.159669,4743.7393,1.1418883
12.352093,4744.8306,1.1439168
13.321872,4745.925,1.0990597
11.657624,4747.0166,1.1013194
14.04524,4748.1113,1.0818775
15.556644,4749.2036,1.0681108
13.206845,4750.2964,1.1802189
11.637115,4751.3916,1.2463956
12.892123,4752.4844,1.1532038
11.965276,4753.5806,1.1773595
13.140825,4754.674,1.184069
13.07621,4755.7705,1.1921823
14.132364,4756.8647,1.1531644
11.486962,4757.9614,1.2715021
10.096128,4759.056,1.3492761
10.774277,4760.151,1.3470892
12.389343,4761.2485,1.2270368
13.862173,4762.3438,1.129284
12.791471,4763.442,1.0743967
12.369486,4764.538,1.0815811
11.335232,4765.6367,1.2143369
12.031517,4766.733,1.2501022
11.382807,4767.8296,1.3039994
12.036142,4768.929,1.2686832
10.526361,4770.026,1.3265378
11.054317,4771.126,1.308645
12.858746,4772.2236,1.1313982
13.14224,4773.324,1.091433
14.014022,4774.422,1.0806397
15.485177,4775.5205,1.0516198
12.293102,4776.6216,1.1953329
12.020189,4777.7207,1.2540505
13.553762,4778.8223,1.1326747
12.249017,4779.922,1.1501002
12.421796,4781.024,1.1707503
11.858973,4782.1235,1.2555603
12.753929,4783.224,1.2426288
13.720311,4784.3267,1.2117733
10.953069,4785.4272,1.3205667
12.735023,4786.531,1.281838
10.336433,4787.632,1.337497
13.266992,4788.736,1.1406953
9.690717,4789.838,0.9746802
12.893379,4790.94,0.7908055
11.744815,4792.0444,1.1895679
12.768244,4793.1465,1.1849283
13.184593,4794.2524,1.231245
11.916325,4795.355,1.2726535
11.900263,4796.461,1.2445678
12.321264,4797.564,1.2198454
13.309353,4798.668,1.1253915
14.175102,4799.775,1.0959088
12.741829,4800.879,1.1273003
13.311648,4801.986,1.1341817
12.279794,4803.0903,1.1785575
12.4622755,4804.198,1.1697785
12.138296,4805.303,1.1617082
13.593333,4806.4087,1.1169673
12.3896675,4807.517,1.1170689
13.3052435,4808.623,0.97651607
13.436917,4809.732,0.92350507
12.878796,4810.8384,1.001999
13.651805,4811.9478,1.1282027
13.072784,4813.0547,1.2113193
13.310536,4814.1616,1.2041045
12.447065,4815.272,1.1534256
12.573271,4816.3794,1.124757
14.340159,4817.4907,1.1060436
14.607618,4818.5986,1.1241995
13.233199,4819.71,1.1379011
13.727831,4820.8184,1.0590976
13.561495,4821.9277,1.0708975
13.711731,4823.0396,1.1750928
11.95892,4824.149,1.3272381
12.746381,4825.261,1.304063
12.646853,4826.3716,1.3008273
12.705615,4827.485,1.3012452
13.970462,4828.595,1.2391832
13.980451,4829.7056,1.1870339
12.940547,4830.8193,1.2537264
11.182344,4831.931,1.3462476
12.45474,4833.045,1.3104858
13.072656,4834.1567,1.2970358
12.929406,4835.2715,1.3137368
13.134387,4836.384,1.3372357
13.688174,4837.4966,1.3135692
12.4185505,4838.6123,1.3466643
12.12096,4839.7256,1.3180373
12.9347925,4840.8413,1.2342637
11.972464,4841.955,1.2512903
13.351867,4843.072,1.2006578
12.730298,4844.1855,1.1929114
12.35173,4845.3027,1.1612736
14.219582,4846.4175,1.036988
14.2036495,4847.532,0.9790288
14.25932,4848.6504,0.98355794
13.191929,4849.7656,1.0497358
12.222912,4850.884,1.1533477
13.622651,4852.0,1.0887842
13.503262,4853.1187,0.95932484
13.755005,4854.235,0.83798176
14.454639,4855.352,0.9036002
12.987875,4856.4717,1.0638933
12.924969,4857.589,1.1954119
13.183792,4858.709,1.2216692
13.084591,4859.8267,1.2405677
13.49829,4860.9473,1.2161982
13.373177,4862.0654,1.2364633
12.826798,4863.184,1.2759734
12.252756,4864.305,1.2732015
12.716555,4865.4243,1.2708111
11.9172535,4866.5464,1.2963148
11.708095,4867.666,1.2646302
13.53029,4868.7886,1.092517
12.204622,4869.9087,1.046424
11.688077,4871.029,1.0841266
12.806537,4872.1523,1.1149427
14.084941,4873.273,1.144779
14.100992,4874.3965,1.1441553
12.554475,4875.518,1.2147504
12.355606,4876.642,1.2420912
11.311361,4877.764,1.2325932
11.741594,4878.886,1.2292666
12.824115,4880.0117,1.2243927
12.130228,4881.134,1.2754022
12.384317,4882.2593,1.2440771
13.178823,4883.383,1.1884654
13.813259,4884.509,1.1690848
12.582592,4885.6323,1.2957149
11.767114,4886.757,1.2980752
11.415851,4887.8833,1.2324522
11.228814,4889.008,1.1971781
11.638112,4890.1353,1.2268136
12.365836,4891.2603,1.2342573
13.094506,4892.388,1.1776209
12.298816,4893.5137,1.2042447
11.040456,4894.6396,1.2779561
11.606244,4895.7676,1.3041309
12.7888365,4896.894,1.2874272
11.996632,4898.0234,1.2736459
13.221406,4899.1504,1.1486619
13.213426,4900.28,1.1333959
11.950644,4901.407,1.1694926
12.69345,4902.5347,1.1644198
13.639581,4903.6655,1.145872
13.8304405,4904.7935,1.1254371
12.333756,4905.925,1.1670212
12.520121,4907.053,1.1464484
13.944422,4908.1846,1.1254098
12.126751,4909.314,1.2266023
14.031114,4910.4434,1.2117273
13.356447,4911.5757,1.2143596
11.925536,4912.705,1.1934476
11.924342,4913.8384,1.0662702
13.852934,4914.9688,0.95329136
12.6510105,4916.102,1.0656141
12.157345,4917.233,1.2402788
12.918212,4918.3643,1.3029274
11.88226,4919.4985,1.2340683
11.996216,4920.63,1.1590034
13.853153,4921.7646,1.0623168
11.908278,4922.897,1.0939089
10.976338,4924.032,1.1339856
12.365108,4925.165,1.1623229
12.736503,4926.301,1.1978742
14.510633,4927.434,1.2242411
11.775565,4928.568,1.3661168
13.1538,4929.704,1.32402
12.815257,4930.8384,1.3029445
15.032509,4931.975,1.2018299
13.237924,4933.11,1.2549329
11.810814,4934.247,1.3021772
13.586605,4935.3823,1.1774087
12.252572,4936.518,1.1179521
13.007425,4937.6562,1.0656976
13.870288,4938.7925,1.1136506
11.748729,4939.931,1.2678559
13.720912,4941.0674,1.2414416
13.186317,4942.2065,1.2512006
13.319633,4943.3438,1.2027156
12.472183,4944.481,1.0967612
13.4603,4945.621,1.0729159
14.525211,4946.7593,1.0716375
12.735508,4947.8994,1.134127
15.380255,4949.038,1.0299305
13.860744,4950.1787,1.0762088
14.030494,4951.318,1.0888672
16.515615,4952.457,1.0599346
15.533561,4953.5986,1.082068
13.81437,4954.739,1.1373351
15.161024,4955.881,1.0604285
15.263655,4957.021,1.0075035
16.675047,4958.1646,0.9248255
15.297692,4959.305,0.98430413
17.514462,4960.446,0.9429335
16.451345,4961.59,0.94753104
15.181948,4962.7314,1.0135299
15.554434,4963.8755,1.0315125
15.335679,4965.0176,1.0837299
14.834447,4966.162,1.0514879
14.016176,4967.305,1.0132886
16.247034,4968.4473,1.0078655
15.554685,4969.5933,1.113205
13.500326,4970.7363,1.2602118
13.058929,4971.883,1.2558266
14.987404,4973.0264,1.0187536
13.585612,4974.173,0.9689636
15.199072,4975.318,0.9817258
12.261918,4976.462,1.171091
12.624733,4977.61,1.2732131
11.827122,4978.755,1.2663513
13.29988,4979.903,1.1955295
11.948102,4981.0483,1.2654867
12.039058,4982.1973,1.2493343
13.531093,4983.3433,1.1862466
11.446323,4984.4897,1.2393667
12.237464,4985.639,1.2573631
11.998903,4986.7856,1.3573751
9.715277,4987.936,1.4822494
12.762709,4989.0835,1.3408173
13.794761,4990.234,1.2507843
13.960286,4991.382,1.2303721
12.448137,4992.5303,1.288621
13.794422,4993.681,1.242141
14.809443,4994.83,1.2048011
13.644022,4995.982,1.2067325
13.720666,4997.1313,1.1736327
16.117687,4998.2837,1.0551319
14.5710745,4999.4336,1.067768
16.181856,5000.5835,0.99713296
17.005405,5001.737,1.0017564
17.79193,5002.887,1.005656
18.65262,5004.0405,0.95932186
21.003847,5005.1924,0.8727233
23.008614,5006.3467,0.81128466
25.344353,5007.498,0.7508367
25.516302,5008.65,0.76483506
24.119843,5009.805,0.81025827
21.104374,5010.9575,0.89942425
20.00928,5012.1133,0.9432971
17.240616,5013.266,1.0117129
15.910538,5014.4224,1.0628633
13.533766,5015.5757,1.2059232
13.734769,5016.7324,1.2747893
12.312762,5017.886,1.3501626
12.493564,5019.0405,1.3588918
12.92626,5020.1978,1.3212271
13.044012,5021.353,1.3161297
13.1674,5022.5107,1.235185
13.758579,5023.666,1.1838788
13.00024,5024.8247,1.2459711
12.3877535,5025.9805,1.3078076
12.551816,5027.137,1.3259258
14.252404,5028.2964,1.255689
13.650079,5029.4526,1.2493314
12.031651,5030.6123,1.2937028
11.876145,5031.77,1.2403389
13.678977,5032.93,1.1594936
11.823137,5034.088,1.3198016
12.154913,5035.2466,1.332541
13.011204,5036.407,1.3050234
12.808407,5037.566,1.1853689
13.080659,5038.7275,1.1649052
12.159466,5039.8867,1.2375481
10.634974,5041.049,1.4024502
11.27769,5042.2085,1.4099584
12.251854,5043.368,1.4166409
11.59866,5044.5317,1.4260408
11.91388,5045.692,0.8981187
12.35487,5046.856,1.047627
13.447218,5048.0166,1.1293999
12.493018,5049.1807,1.1577111
13.38668,5050.3423,1.1541787
11.743957,5051.504,1.3017148
13.260358,5052.669,1.3104886
12.554786,5053.8315,1.3872508
12.787728,5054.9966,1.298273
13.317631,5056.159,1.1488801
13.41421,5057.3257,1.1258554
12.990418,5058.489,1.2158141
13.082237,5059.653,1.2508932
12.714759,5060.8193,1.2918984
13.09352,5061.9834,1.2334522
13.840118,5063.151,1.2254337
13.2785425,5064.3154,1.2620485
11.204353,5065.4834,1.3594648
11.99001,5066.649,1.382891
13.71342,5067.8145,1.298776
13.053391,5068.983,1.3138968
11.909375,5070.1494,1.3414155
11.797943,5071.3184,1.3253373
11.987053,5072.485,1.2912917
12.999365,5073.655,1.2285566
13.352889,5074.822,1.2108392
12.062777,5075.9893,1.2339851
12.811397,5077.1597,1.2152835
12.301122,5078.3276,1.3255839
12.777443,5079.499,1.2474537
11.617905,5080.6675,1.2715234
12.830279,5081.839,1.2126552
11.555572,5083.0083,1.3162055
11.906649,5084.1772,1.2908895
11.515834,5085.3496,1.3432443
11.107152,5086.5195,1.2340689
12.256104,5087.6924,1.1457115
13.527679,5088.8633,1.1688402
12.715965,5090.0366,1.2594548
12.574408,5091.2075,1.3354667
13.5094595,5092.379,1.2761832
13.95762,5093.5527,1.0778663
14.09522,5094.7246,0.78399634
13.765049,5095.9,0.6905345
11.364742,5097.072,0.76911056
13.082208,5098.2476,0.7730874
14.017042,5099.4204,0.81642187
14.197375,5100.5933,1.0039638
13.130008,5101.7695,1.1760925
13.888238,5102.9434,1.1969774
11.436871,5104.1196,1.229452
13.673633,5105.294,1.19583
12.155541,5106.471,1.3514439
11.530829,5107.6455,1.4057685
11.808554,5108.8237,1.3238416
12.102209,5109.999,1.2535306
13.019294,5111.1743,1.1914117
13.089322,5112.3535,1.1534843
13.164562,5113.5293,1.1380659
13.263268,5114.7085,1.1623248
11.852591,5115.8853,1.1988803
12.450096,5117.0645,1.1462585
12.804463,5118.242,1.1605382
13.057335,5119.4194,1.2660137
14.080266,5120.5996,1.2213305
13.324202,5121.7783,1.2423657
11.94972,5122.959,1.2699608
13.603659,5124.1377,1.2281982
11.384063,5125.3193,1.3820908
12.369319,5126.498,1.3151401
12.366938,5127.6772,1.2297134
10.701532,5128.86,1.2751297
12.292096,5130.04,1.2639384
11.378532,5131.223,1.3048939
12.818502,5132.4033,1.3213828
12.310954,5133.5864,1.2843618
12.235659,5134.7676,1.2209556
11.015287,5135.9487,1.3020272
13.900606,5137.134,1.2734345
13.609173,5138.3154,1.2668438
12.124674,5139.5,1.3825879
11.681508,5140.6826,1.3429794
12.410622,5141.8677,1.215516
12.227045,5143.051,1.2570055
10.8175125,5144.234,1.3740399
11.901691,5145.42,1.3673104
11.4382715,5146.604,1.3881874
12.932374,5147.7905,1.2537792
12.84382,5148.975,1.2617866
12.131194,5150.1626,1.2565709
11.960556,5151.347,1.1087424
12.228156,5152.5317,1.1178049
12.165752,5153.72,1.2535398
11.255566,5154.906,1.447687
11.780589,5156.094,1.3755796
14.115946,5157.2803,1.266724
12.710601,5158.4697,1.3382683
13.082922,5159.6567,1.3178585
13.814887,5160.8433,1.2298301
13.403585,5162.0337,1.2848173
12.185201,5163.221,1.3274614
11.351005,5164.4116,1.3718529
10.835847,5165.5996,1.4428078
11.385773,5166.791,1.3764864
11.263365,5167.98,1.4414839
9.182867,5169.1685,1.5725396
8.421956,5170.361,1.6000044
8.931795,5171.55,1.4432507
7.8538914,5172.7427,1.3274189
10.308263,5173.9326,1.1191294
12.191568,5175.1255,1.1592355
11.402298,5176.316,1.3175985
10.940625,5177.5073,1.3085594
10.853049,5178.701,1.1837361
10.467974,5179.892,1.2020236
9.715818,5181.087,1.3253027
10.941673,5182.2783,1.3397506
